,time,year,cntry_code,cntry_name,cntry_region,measure,subject,value
1602,1987-01-01,1987,USA,United States,North America,KTOE,TOT,103352.664
1603,1988-01-01,1988,USA,United States,North America,KTOE,TOT,99716.578
1604,1989-01-01,1989,USA,United States,North America,KTOE,TOT,104167.871
1605,1990-01-01,1990,USA,United States,North America,KTOE,TOT,96165.112
1606,1991-01-01,1991,USA,United States,North America,KTOE,TOT,99158.469
1607,1992-01-01,1992,USA,United States,North America,KTOE,TOT,103912.611
1608,1993-01-01,1993,USA,United States,North America,KTOE,TOT,100847.104
1609,1994-01-01,1994,USA,United States,North America,KTOE,TOT,100098.122
1610,1995-01-01,1995,USA,United States,North America,KTOE,TOT,104844.366
1611,1996-01-01,1996,USA,United States,North America,KTOE,TOT,110184.155
1612,1997-01-01,1997,USA,United States,North America,KTOE,TOT,106057.58
1613,1998-01-01,1998,USA,United States,North America,KTOE,TOT,105009.215
1614,1999-01-01,1999,USA,United States,North America,KTOE,TOT,103355.149
1615,2000-01-01,2000,USA,United States,North America,KTOE,TOT,101963.46
1616,2001-01-01,2001,USA,United States,North America,KTOE,TOT,89213.43
1617,2002-01-01,2002,USA,United States,North America,KTOE,TOT,91329.187
1618,2003-01-01,2003,USA,United States,North America,KTOE,TOT,97256.826
1619,2004-01-01,2004,USA,United States,North America,KTOE,TOT,101400.774
1620,2005-01-01,2005,USA,United States,North America,KTOE,TOT,105186.387
1621,2006-01-01,2006,USA,United States,North America,KTOE,TOT,109616.459
1622,2007-01-01,2007,USA,United States,North America,KTOE,TOT,109085.179
1623,2008-01-01,2008,USA,United States,North America,KTOE,TOT,115475.829
1624,2009-01-01,2009,USA,United States,North America,KTOE,TOT,117728.98
1625,2010-01-01,2010,USA,United States,North America,KTOE,TOT,125256.236
1626,2011-01-01,2011,USA,United States,North America,KTOE,TOT,133973.026
1627,2012-01-01,2012,USA,United States,North America,KTOE,TOT,138666.638
1628,2013-01-01,2013,USA,United States,North America,KTOE,TOT,148145.351
1629,2014-01-01,2014,USA,United States,North America,KTOE,TOT,152314.948
1630,2015-01-01,2015,USA,United States,North America,KTOE,TOT,149614.491
1676,1971-01-01,1971,ALB,Albania,Europe,KTOE,TOT,435.283
1677,1972-01-01,1972,ALB,Albania,Europe,KTOE,TOT,452.483
1678,1973-01-01,1973,ALB,Albania,Europe,KTOE,TOT,472.005
1679,1974-01-01,1974,ALB,Albania,Europe,KTOE,TOT,486.883
1680,1975-01-01,1975,ALB,Albania,Europe,KTOE,TOT,512.683
1681,1976-01-01,1976,ALB,Albania,Europe,KTOE,TOT,538.483
1682,1977-01-01,1977,ALB,Albania,Europe,KTOE,TOT,564.283
1683,1978-01-01,1978,ALB,Albania,Europe,KTOE,TOT,581.483
1684,1979-01-01,1979,ALB,Albania,Europe,KTOE,TOT,607.283
1685,1980-01-01,1980,ALB,Albania,Europe,KTOE,TOT,628.783
1686,1981-01-01,1981,ALB,Albania,Europe,KTOE,TOT,637.383
1687,1982-01-01,1982,ALB,Albania,Europe,KTOE,TOT,643.833
1688,1983-01-01,1983,ALB,Albania,Europe,KTOE,TOT,650.283
1689,1984-01-01,1984,ALB,Albania,Europe,KTOE,TOT,610.637
1690,1985-01-01,1985,ALB,Albania,Europe,KTOE,TOT,558.263
1691,1986-01-01,1986,ALB,Albania,Europe,KTOE,TOT,724.329
1692,1987-01-01,1987,ALB,Albania,Europe,KTOE,TOT,663.183
1693,1988-01-01,1988,ALB,Albania,Europe,KTOE,TOT,627.837
1694,1989-01-01,1989,ALB,Albania,Europe,KTOE,TOT,639.791
1695,1990-01-01,1990,ALB,Albania,Europe,KTOE,TOT,607.88
1696,1991-01-01,1991,ALB,Albania,Europe,KTOE,TOT,665.5
1697,1992-01-01,1992,ALB,Albania,Europe,KTOE,TOT,640.388
1698,1993-01-01,1993,ALB,Albania,Europe,KTOE,TOT,631.431
1699,1994-01-01,1994,ALB,Albania,Europe,KTOE,TOT,654.972
1700,1995-01-01,1995,ALB,Albania,Europe,KTOE,TOT,677.166
1701,1996-01-01,1996,ALB,Albania,Europe,KTOE,TOT,793.682
1702,1997-01-01,1997,ALB,Albania,Europe,KTOE,TOT,719.947
1703,1998-01-01,1998,ALB,Albania,Europe,KTOE,TOT,697.659
1704,1999-01-01,1999,ALB,Albania,Europe,KTOE,TOT,717.248
1705,2000-01-01,2000,ALB,Albania,Europe,KTOE,TOT,654.134
1706,2001-01-01,2001,ALB,Albania,Europe,KTOE,TOT,563.037
1707,2002-01-01,2002,ALB,Albania,Europe,KTOE,TOT,559.387
1708,2003-01-01,2003,ALB,Albania,Europe,KTOE,TOT,620.081
1709,2004-01-01,2004,ALB,Albania,Europe,KTOE,TOT,704.386
1710,2005-01-01,2005,ALB,Albania,Europe,KTOE,TOT,694.334
1711,2006-01-01,2006,ALB,Albania,Europe,KTOE,TOT,699.322
1712,2007-01-01,2007,ALB,Albania,Europe,KTOE,TOT,461.04
1713,2008-01-01,2008,ALB,Albania,Europe,KTOE,TOT,548.005
1714,2009-01-01,2009,ALB,Albania,Europe,KTOE,TOT,663.878
1715,2010-01-01,2010,ALB,Albania,Europe,KTOE,TOT,862.434
1716,2011-01-01,2011,ALB,Albania,Europe,KTOE,TOT,575.024
1717,2012-01-01,2012,ALB,Albania,Europe,KTOE,TOT,624.613
1718,2013-01-01,2013,ALB,Albania,Europe,KTOE,TOT,811.818
1719,2014-01-01,2014,ALB,Albania,Europe,KTOE,TOT,637.313
1720,1971-01-01,1971,DZA,Algeria,Africa,KTOE,TOT,34.565
1721,1972-01-01,1972,DZA,Algeria,Africa,KTOE,TOT,48.97
1722,1973-01-01,1973,DZA,Algeria,Africa,KTOE,TOT,71.215
1723,1974-01-01,1974,DZA,Algeria,Africa,KTOE,TOT,49.309
1724,1975-01-01,1975,DZA,Algeria,Africa,KTOE,TOT,34.894
1725,1976-01-01,1976,DZA,Algeria,Africa,KTOE,TOT,40.331
1726,1977-01-01,1977,DZA,Algeria,Africa,KTOE,TOT,30.298
1727,1978-01-01,1978,DZA,Algeria,Africa,KTOE,TOT,28.903
1728,1979-01-01,1979,DZA,Algeria,Africa,KTOE,TOT,32.644
1729,1980-01-01,1980,DZA,Algeria,Africa,KTOE,TOT,29.959
1730,1981-01-01,1981,DZA,Algeria,Africa,KTOE,TOT,39.571
1731,1982-01-01,1982,DZA,Algeria,Africa,KTOE,TOT,49.576
1732,1983-01-01,1983,DZA,Algeria,Africa,KTOE,TOT,28.878
1733,1984-01-01,1984,DZA,Algeria,Africa,KTOE,TOT,47.827
1734,1985-01-01,1985,DZA,Algeria,Africa,KTOE,TOT,64.702
1735,1986-01-01,1986,DZA,Algeria,Africa,KTOE,TOT,30.956
1736,1987-01-01,1987,DZA,Algeria,Africa,KTOE,TOT,52.633
1737,1988-01-01,1988,DZA,Algeria,Africa,KTOE,TOT,25.72
1738,1989-01-01,1989,DZA,Algeria,Africa,KTOE,TOT,29.681
1739,1990-01-01,1990,DZA,Algeria,Africa,KTOE,TOT,22.117
1740,1991-01-01,1991,DZA,Algeria,Africa,KTOE,TOT,45.496
1741,1992-01-01,1992,DZA,Algeria,Africa,KTOE,TOT,39.513
1742,1993-01-01,1993,DZA,Algeria,Africa,KTOE,TOT,68.16
1743,1994-01-01,1994,DZA,Algeria,Africa,KTOE,TOT,52.078
1744,1995-01-01,1995,DZA,Algeria,Africa,KTOE,TOT,54.4
1745,1996-01-01,1996,DZA,Algeria,Africa,KTOE,TOT,49.412
1746,1997-01-01,1997,DZA,Algeria,Africa,KTOE,TOT,56.837
1747,1998-01-01,1998,DZA,Algeria,Africa,KTOE,TOT,72.029
1748,1999-01-01,1999,DZA,Algeria,Africa,KTOE,TOT,70.997
1749,2000-01-01,2000,DZA,Algeria,Africa,KTOE,TOT,58.183
1750,2001-01-01,2001,DZA,Algeria,Africa,KTOE,TOT,59.473
1751,2002-01-01,2002,DZA,Algeria,Africa,KTOE,TOT,76.996
1752,2003-01-01,2003,DZA,Algeria,Africa,KTOE,TOT,81.583
1753,2004-01-01,2004,DZA,Algeria,Africa,KTOE,TOT,80.379
1754,2005-01-01,2005,DZA,Algeria,Africa,KTOE,TOT,119.107
1755,2006-01-01,2006,DZA,Algeria,Africa,KTOE,TOT,83.2
1756,2007-01-01,2007,DZA,Algeria,Africa,KTOE,TOT,90.813
1757,2008-01-01,2008,DZA,Algeria,Africa,KTOE,TOT,70.88
1758,2009-01-01,2009,DZA,Algeria,Africa,KTOE,TOT,79.95
1759,2010-01-01,2010,DZA,Algeria,Africa,KTOE,TOT,66.76
1760,2011-01-01,2011,DZA,Algeria,Africa,KTOE,TOT,59.267
1761,2012-01-01,2012,DZA,Algeria,Africa,KTOE,TOT,69.062
1762,2013-01-01,2013,DZA,Algeria,Africa,KTOE,TOT,50.302
1763,2014-01-01,2014,DZA,Algeria,Africa,KTOE,TOT,27.838
1764,1971-01-01,1971,ARG,Argentina,South America,KTOE,TOT,2395.127
1765,1972-01-01,1972,ARG,Argentina,South America,KTOE,TOT,2303.427
1766,1973-01-01,1973,ARG,Argentina,South America,KTOE,TOT,2353.981
1767,1974-01-01,1974,ARG,Argentina,South America,KTOE,TOT,2794.952
1768,1975-01-01,1975,ARG,Argentina,South America,KTOE,TOT,2338.486
1769,1976-01-01,1976,ARG,Argentina,South America,KTOE,TOT,2244.923
1770,1977-01-01,1977,ARG,Argentina,South America,KTOE,TOT,2477.558
1771,1978-01-01,1978,ARG,Argentina,South America,KTOE,TOT,2760.709
1772,1979-01-01,1979,ARG,Argentina,South America,KTOE,TOT,2843.494
1773,1980-01-01,1980,ARG,Argentina,South America,KTOE,TOT,3454.282
1774,1981-01-01,1981,ARG,Argentina,South America,KTOE,TOT,3340.613
1775,1982-01-01,1982,ARG,Argentina,South America,KTOE,TOT,3433.069
1776,1983-01-01,1983,ARG,Argentina,South America,KTOE,TOT,3646.048
1777,1984-01-01,1984,ARG,Argentina,South America,KTOE,TOT,3790.846
1778,1985-01-01,1985,ARG,Argentina,South America,KTOE,TOT,3808.556
1779,1986-01-01,1986,ARG,Argentina,South America,KTOE,TOT,3578.312
1780,1987-01-01,1987,ARG,Argentina,South America,KTOE,TOT,3777.884
1781,1988-01-01,1988,ARG,Argentina,South America,KTOE,TOT,3116.53
1782,1989-01-01,1989,ARG,Argentina,South America,KTOE,TOT,2677.769
1783,1990-01-01,1990,ARG,Argentina,South America,KTOE,TOT,3258.917
1784,1991-01-01,1991,ARG,Argentina,South America,KTOE,TOT,3195.749
1785,1992-01-01,1992,ARG,Argentina,South America,KTOE,TOT,3522.81
1786,1993-01-01,1993,ARG,Argentina,South America,KTOE,TOT,4021.181
1787,1994-01-01,1994,ARG,Argentina,South America,KTOE,TOT,4693.549
1788,1995-01-01,1995,ARG,Argentina,South America,KTOE,TOT,4952.071
1789,1996-01-01,1996,ARG,Argentina,South America,KTOE,TOT,4661.78
1790,1997-01-01,1997,ARG,Argentina,South America,KTOE,TOT,5058.084
1791,1998-01-01,1998,ARG,Argentina,South America,KTOE,TOT,5273.666
1792,1999-01-01,1999,ARG,Argentina,South America,KTOE,TOT,4818.146
1793,2000-01-01,2000,ARG,Argentina,South America,KTOE,TOT,5432.987
1794,2001-01-01,2001,ARG,Argentina,South America,KTOE,TOT,6210.516
1795,2002-01-01,2002,ARG,Argentina,South America,KTOE,TOT,6053.435
1796,2003-01-01,2003,ARG,Argentina,South America,KTOE,TOT,6111.513
1797,2004-01-01,2004,ARG,Argentina,South America,KTOE,TOT,4752.241
1798,2005-01-01,2005,ARG,Argentina,South America,KTOE,TOT,5201.197
1799,2006-01-01,2006,ARG,Argentina,South America,KTOE,TOT,6053.997
1800,2007-01-01,2007,ARG,Argentina,South America,KTOE,TOT,5407.222
1801,2008-01-01,2008,ARG,Argentina,South America,KTOE,TOT,4878.128
1802,2009-01-01,2009,ARG,Argentina,South America,KTOE,TOT,5188.269
1803,2010-01-01,2010,ARG,Argentina,South America,KTOE,TOT,5649.22
1804,2011-01-01,2011,ARG,Argentina,South America,KTOE,TOT,6485.964
1805,2012-01-01,2012,ARG,Argentina,South America,KTOE,TOT,6549.866
1806,2013-01-01,2013,ARG,Argentina,South America,KTOE,TOT,6850.441
1807,2014-01-01,2014,ARG,Argentina,South America,KTOE,TOT,7576.154
1808,1990-01-01,1990,ARM,Armenia,Asia,KTOE,TOT,148.727
1809,1991-01-01,1991,ARM,Armenia,Asia,KTOE,TOT,147.833
1810,1992-01-01,1992,ARM,Armenia,Asia,KTOE,TOT,276.399
1811,1993-01-01,1993,ARM,Armenia,Asia,KTOE,TOT,383.454
1812,1994-01-01,1994,ARM,Armenia,Asia,KTOE,TOT,316.126
1813,1995-01-01,1995,ARM,Armenia,Asia,KTOE,TOT,178.669
1814,1996-01-01,1996,ARM,Armenia,Asia,KTOE,TOT,148.613
1815,1997-01-01,1997,ARM,Armenia,Asia,KTOE,TOT,132.817
1816,1998-01-01,1998,ARM,Armenia,Asia,KTOE,TOT,145.34
1817,1999-01-01,1999,ARM,Armenia,Asia,KTOE,TOT,116.286
1818,2000-01-01,2000,ARM,Armenia,Asia,KTOE,TOT,120.696
1819,2001-01-01,2001,ARM,Armenia,Asia,KTOE,TOT,92.203
1820,2002-01-01,2002,ARM,Armenia,Asia,KTOE,TOT,152.403
1821,2003-01-01,2003,ARM,Armenia,Asia,KTOE,TOT,182.392
1822,2004-01-01,2004,ARM,Armenia,Asia,KTOE,TOT,184.413
1823,2005-01-01,2005,ARM,Armenia,Asia,KTOE,TOT,160.74
1824,2006-01-01,2006,ARM,Armenia,Asia,KTOE,TOT,170.394
1825,2007-01-01,2007,ARM,Armenia,Asia,KTOE,TOT,168.141
1826,2008-01-01,2008,ARM,Armenia,Asia,KTOE,TOT,163.215
1827,2009-01-01,2009,ARM,Armenia,Asia,KTOE,TOT,182.455
1828,2010-01-01,2010,ARM,Armenia,Asia,KTOE,TOT,228.872
1829,2011-01-01,2011,ARM,Armenia,Asia,KTOE,TOT,222.766
1830,2012-01-01,2012,ARM,Armenia,Asia,KTOE,TOT,208.513
1831,2013-01-01,2013,ARM,Armenia,Asia,KTOE,TOT,195.723
1832,2014-01-01,2014,ARM,Armenia,Asia,KTOE,TOT,205.542
1833,1990-01-01,1990,AZE,Azerbaijan,Asia,KTOE,TOT,159.471
1834,1991-01-01,1991,AZE,Azerbaijan,Asia,KTOE,TOT,168.334
1835,1992-01-01,1992,AZE,Azerbaijan,Asia,KTOE,TOT,167.651
1836,1993-01-01,1993,AZE,Azerbaijan,Asia,KTOE,TOT,226.307
1837,1994-01-01,1994,AZE,Azerbaijan,Asia,KTOE,TOT,175.204
1838,1995-01-01,1995,AZE,Azerbaijan,Asia,KTOE,TOT,151.941
1839,1996-01-01,1996,AZE,Azerbaijan,Asia,KTOE,TOT,150.584
1840,1997-01-01,1997,AZE,Azerbaijan,Asia,KTOE,TOT,165.715
1841,1998-01-01,1998,AZE,Azerbaijan,Asia,KTOE,TOT,186.436
1842,1999-01-01,1999,AZE,Azerbaijan,Asia,KTOE,TOT,148.333
1843,2000-01-01,2000,AZE,Azerbaijan,Asia,KTOE,TOT,150.909
1844,2001-01-01,2001,AZE,Azerbaijan,Asia,KTOE,TOT,125.88
1845,2002-01-01,2002,AZE,Azerbaijan,Asia,KTOE,TOT,185.708
1846,2003-01-01,2003,AZE,Azerbaijan,Asia,KTOE,TOT,236.333
1847,2004-01-01,2004,AZE,Azerbaijan,Asia,KTOE,TOT,248.918
1848,2005-01-01,2005,AZE,Azerbaijan,Asia,KTOE,TOT,283.776
1849,2006-01-01,2006,AZE,Azerbaijan,Asia,KTOE,TOT,240.547
1850,2007-01-01,2007,AZE,Azerbaijan,Asia,KTOE,TOT,291.23
1851,2008-01-01,2008,AZE,Azerbaijan,Asia,KTOE,TOT,277.419
1852,2009-01-01,2009,AZE,Azerbaijan,Asia,KTOE,TOT,271.924
1853,2010-01-01,2010,AZE,Azerbaijan,Asia,KTOE,TOT,386.517
1854,2011-01-01,2011,AZE,Azerbaijan,Asia,KTOE,TOT,326.707
1855,2012-01-01,2012,AZE,Azerbaijan,Asia,KTOE,TOT,254.92
1856,2013-01-01,2013,AZE,Azerbaijan,Asia,KTOE,TOT,254.814
1857,2014-01-01,2014,AZE,Azerbaijan,Asia,KTOE,TOT,234.042
1858,1971-01-01,1971,BGD,Bangladesh,Asia,KTOE,TOT,4470.246
1859,1972-01-01,1972,BGD,Bangladesh,Asia,KTOE,TOT,4656.773
1860,1973-01-01,1973,BGD,Bangladesh,Asia,KTOE,TOT,4814.806
1861,1974-01-01,1974,BGD,Bangladesh,Asia,KTOE,TOT,4891.821
1862,1975-01-01,1975,BGD,Bangladesh,Asia,KTOE,TOT,5066.481
1863,1976-01-01,1976,BGD,Bangladesh,Asia,KTOE,TOT,5192.851
1864,1977-01-01,1977,BGD,Bangladesh,Asia,KTOE,TOT,5325.593
1865,1978-01-01,1978,BGD,Bangladesh,Asia,KTOE,TOT,5437.148
1866,1979-01-01,1979,BGD,Bangladesh,Asia,KTOE,TOT,5558.714
1867,1980-01-01,1980,BGD,Bangladesh,Asia,KTOE,TOT,5701.34
1868,1981-01-01,1981,BGD,Bangladesh,Asia,KTOE,TOT,5769.404
1869,1982-01-01,1982,BGD,Bangladesh,Asia,KTOE,TOT,5891.065
1870,1983-01-01,1983,BGD,Bangladesh,Asia,KTOE,TOT,6178.594
1871,1984-01-01,1984,BGD,Bangladesh,Asia,KTOE,TOT,6124.513
1872,1985-01-01,1985,BGD,Bangladesh,Asia,KTOE,TOT,6236.582
1873,1986-01-01,1986,BGD,Bangladesh,Asia,KTOE,TOT,6490.097
1874,1987-01-01,1987,BGD,Bangladesh,Asia,KTOE,TOT,5887.086
1875,1988-01-01,1988,BGD,Bangladesh,Asia,KTOE,TOT,6433.771
1876,1989-01-01,1989,BGD,Bangladesh,Asia,KTOE,TOT,6646.407
1877,1990-01-01,1990,BGD,Bangladesh,Asia,KTOE,TOT,6939.017
1878,1991-01-01,1991,BGD,Bangladesh,Asia,KTOE,TOT,6946.857
1879,1992-01-01,1992,BGD,Bangladesh,Asia,KTOE,TOT,7059.875
1880,1993-01-01,1993,BGD,Bangladesh,Asia,KTOE,TOT,7072.172
1881,1994-01-01,1994,BGD,Bangladesh,Asia,KTOE,TOT,7270.441
1882,1995-01-01,1995,BGD,Bangladesh,Asia,KTOE,TOT,7249.006
1883,1996-01-01,1996,BGD,Bangladesh,Asia,KTOE,TOT,7025.123
1884,1997-01-01,1997,BGD,Bangladesh,Asia,KTOE,TOT,7255.923
1885,1998-01-01,1998,BGD,Bangladesh,Asia,KTOE,TOT,7380.261
1886,1999-01-01,1999,BGD,Bangladesh,Asia,KTOE,TOT,7540.609
1887,2000-01-01,2000,BGD,Bangladesh,Asia,KTOE,TOT,7680.439
1888,2001-01-01,2001,BGD,Bangladesh,Asia,KTOE,TOT,7846.135
1889,2002-01-01,2002,BGD,Bangladesh,Asia,KTOE,TOT,7967.381
1890,2003-01-01,2003,BGD,Bangladesh,Asia,KTOE,TOT,8104.977
1891,2004-01-01,2004,BGD,Bangladesh,Asia,KTOE,TOT,8235.147
1892,2005-01-01,2005,BGD,Bangladesh,Asia,KTOE,TOT,8356.147
1893,2006-01-01,2006,BGD,Bangladesh,Asia,KTOE,TOT,8466.902
1894,2007-01-01,2007,BGD,Bangladesh,Asia,KTOE,TOT,8568.655
1895,2008-01-01,2008,BGD,Bangladesh,Asia,KTOE,TOT,8682.154
1896,2009-01-01,2009,BGD,Bangladesh,Asia,KTOE,TOT,8732.289
1897,2010-01-01,2010,BGD,Bangladesh,Asia,KTOE,TOT,8858.367
1898,2011-01-01,2011,BGD,Bangladesh,Asia,KTOE,TOT,8974.447
1899,2012-01-01,2012,BGD,Bangladesh,Asia,KTOE,TOT,9073.665
1900,2013-01-01,2013,BGD,Bangladesh,Asia,KTOE,TOT,9205.974
1901,2014-01-01,2014,BGD,Bangladesh,Asia,KTOE,TOT,9291.88
1902,1990-01-01,1990,BLR,Belarus,Europe,KTOE,TOT,205.369
1903,1991-01-01,1991,BLR,Belarus,Europe,KTOE,TOT,221.817
1904,1992-01-01,1992,BLR,Belarus,Europe,KTOE,TOT,238.352
1905,1993-01-01,1993,BLR,Belarus,Europe,KTOE,TOT,255.144
1906,1994-01-01,1994,BLR,Belarus,Europe,KTOE,TOT,344.599
1907,1995-01-01,1995,BLR,Belarus,Europe,KTOE,TOT,392.349
1908,1996-01-01,1996,BLR,Belarus,Europe,KTOE,TOT,558.807
1909,1997-01-01,1997,BLR,Belarus,Europe,KTOE,TOT,609.146
1910,1998-01-01,1998,BLR,Belarus,Europe,KTOE,TOT,651.729
1911,1999-01-01,1999,BLR,Belarus,Europe,KTOE,TOT,693.987
1912,2000-01-01,2000,BLR,Belarus,Europe,KTOE,TOT,819.328
1913,2001-01-01,2001,BLR,Belarus,Europe,KTOE,TOT,914.342
1914,2002-01-01,2002,BLR,Belarus,Europe,KTOE,TOT,961.491
1915,2003-01-01,2003,BLR,Belarus,Europe,KTOE,TOT,964.485
1916,2004-01-01,2004,BLR,Belarus,Europe,KTOE,TOT,1000.726
1917,2005-01-01,2005,BLR,Belarus,Europe,KTOE,TOT,1134.76
1918,2006-01-01,2006,BLR,Belarus,Europe,KTOE,TOT,1265.393
1919,2007-01-01,2007,BLR,Belarus,Europe,KTOE,TOT,1284.067
1920,2008-01-01,2008,BLR,Belarus,Europe,KTOE,TOT,1300.04
1921,2009-01-01,2009,BLR,Belarus,Europe,KTOE,TOT,1345.152
1922,2010-01-01,2010,BLR,Belarus,Europe,KTOE,TOT,1472.209
1923,2011-01-01,2011,BLR,Belarus,Europe,KTOE,TOT,1547.637
1924,2012-01-01,2012,BLR,Belarus,Europe,KTOE,TOT,1589.699
1925,2013-01-01,2013,BLR,Belarus,Europe,KTOE,TOT,1549.353
1926,2014-01-01,2014,BLR,Belarus,Europe,KTOE,TOT,1443.966
1927,1990-01-01,1990,BIH,Bosnia and Herzegovina,Europe,KTOE,TOT,426.279
1928,1991-01-01,1991,BIH,Bosnia and Herzegovina,Europe,KTOE,TOT,605.159
1929,1992-01-01,1992,BIH,Bosnia and Herzegovina,Europe,KTOE,TOT,456.379
1930,1993-01-01,1993,BIH,Bosnia and Herzegovina,Europe,KTOE,TOT,366.853
1931,1994-01-01,1994,BIH,Bosnia and Herzegovina,Europe,KTOE,TOT,460.765
1932,1995-01-01,1995,BIH,Bosnia and Herzegovina,Europe,KTOE,TOT,468.518
1933,1996-01-01,1996,BIH,Bosnia and Herzegovina,Europe,KTOE,TOT,603.316
1934,1997-01-01,1997,BIH,Bosnia and Herzegovina,Europe,KTOE,TOT,565.054
1935,1998-01-01,1998,BIH,Bosnia and Herzegovina,Europe,KTOE,TOT,561.617
1936,1999-01-01,1999,BIH,Bosnia and Herzegovina,Europe,KTOE,TOT,650.601
1937,2000-01-01,2000,BIH,Bosnia and Herzegovina,Europe,KTOE,TOT,617.662
1938,2001-01-01,2001,BIH,Bosnia and Herzegovina,Europe,KTOE,TOT,627.245
1939,2002-01-01,2002,BIH,Bosnia and Herzegovina,Europe,KTOE,TOT,635.611
1940,2003-01-01,2003,BIH,Bosnia and Herzegovina,Europe,KTOE,TOT,569.553
1941,2004-01-01,2004,BIH,Bosnia and Herzegovina,Europe,KTOE,TOT,696.231
1942,2005-01-01,2005,BIH,Bosnia and Herzegovina,Europe,KTOE,TOT,697.531
1943,2006-01-01,2006,BIH,Bosnia and Herzegovina,Europe,KTOE,TOT,685.166
1944,2007-01-01,2007,BIH,Bosnia and Herzegovina,Europe,KTOE,TOT,525.264
1945,2008-01-01,2008,BIH,Bosnia and Herzegovina,Europe,KTOE,TOT,599.357
1946,2009-01-01,2009,BIH,Bosnia and Herzegovina,Europe,KTOE,TOT,716.967
1947,2010-01-01,2010,BIH,Bosnia and Herzegovina,Europe,KTOE,TOT,870.315
1948,2011-01-01,2011,BIH,Bosnia and Herzegovina,Europe,KTOE,TOT,557.027
1949,2012-01-01,2012,BIH,Bosnia and Herzegovina,Europe,KTOE,TOT,541.996
1950,2013-01-01,2013,BIH,Bosnia and Herzegovina,Europe,KTOE,TOT,801.563
1951,2014-01-01,2014,BIH,Bosnia and Herzegovina,Europe,KTOE,TOT,2002.572
1952,1971-01-01,1971,BRA,Brazil,South America,KTOE,TOT,39320.828
1953,1972-01-01,1972,BRA,Brazil,South America,KTOE,TOT,40857.578
1954,1973-01-01,1973,BRA,Brazil,South America,KTOE,TOT,41569.817
1955,1974-01-01,1974,BRA,Brazil,South America,KTOE,TOT,42909.431
1956,1975-01-01,1975,BRA,Brazil,South America,KTOE,TOT,43617.206
1957,1976-01-01,1976,BRA,Brazil,South America,KTOE,TOT,43836.949
1958,1977-01-01,1977,BRA,Brazil,South America,KTOE,TOT,45343.315
1959,1978-01-01,1978,BRA,Brazil,South America,KTOE,TOT,45883.13
1960,1979-01-01,1979,BRA,Brazil,South America,KTOE,TOT,48808.661
1961,1980-01-01,1980,BRA,Brazil,South America,KTOE,TOT,51477.406
1962,1981-01-01,1981,BRA,Brazil,South America,KTOE,TOT,51457.742
1963,1982-01-01,1982,BRA,Brazil,South America,KTOE,TOT,52723.498
1964,1983-01-01,1983,BRA,Brazil,South America,KTOE,TOT,57324.442
1965,1984-01-01,1984,BRA,Brazil,South America,KTOE,TOT,63296.636
1966,1985-01-01,1985,BRA,Brazil,South America,KTOE,TOT,65942.179
1967,1986-01-01,1986,BRA,Brazil,South America,KTOE,TOT,66768.552
1968,1987-01-01,1987,BRA,Brazil,South America,KTOE,TOT,69333.852
1969,1988-01-01,1988,BRA,Brazil,South America,KTOE,TOT,69609.931
1970,1989-01-01,1989,BRA,Brazil,South America,KTOE,TOT,70583.075
1971,1990-01-01,1990,BRA,Brazil,South America,KTOE,TOT,65533.55
1972,1991-01-01,1991,BRA,Brazil,South America,KTOE,TOT,65931.909
1973,1992-01-01,1992,BRA,Brazil,South America,KTOE,TOT,65775.375
1974,1993-01-01,1993,BRA,Brazil,South America,KTOE,TOT,66665.718
1975,1994-01-01,1994,BRA,Brazil,South America,KTOE,TOT,70046.814
1976,1995-01-01,1995,BRA,Brazil,South America,KTOE,TOT,69426.975
1977,1996-01-01,1996,BRA,Brazil,South America,KTOE,TOT,70421.549
1978,1997-01-01,1997,BRA,Brazil,South America,KTOE,TOT,72920.817
1979,1998-01-01,1998,BRA,Brazil,South America,KTOE,TOT,73636.539
1980,1999-01-01,1999,BRA,Brazil,South America,KTOE,TOT,75192.036
1981,2000-01-01,2000,BRA,Brazil,South America,KTOE,TOT,72827.809
1982,2001-01-01,2001,BRA,Brazil,South America,KTOE,TOT,71224.655
1983,2002-01-01,2002,BRA,Brazil,South America,KTOE,TOT,77041.133
1984,2003-01-01,2003,BRA,Brazil,South America,KTOE,TOT,83487.079
1985,2004-01-01,2004,BRA,Brazil,South America,KTOE,TOT,88805.279
1986,2005-01-01,2005,BRA,Brazil,South America,KTOE,TOT,92418.716
1987,2006-01-01,2006,BRA,Brazil,South America,KTOE,TOT,96512.233
1988,2007-01-01,2007,BRA,Brazil,South America,KTOE,TOT,104532.641
1989,2008-01-01,2008,BRA,Brazil,South America,KTOE,TOT,110520.569
1990,2009-01-01,2009,BRA,Brazil,South America,KTOE,TOT,110127.144
1991,2010-01-01,2010,BRA,Brazil,South America,KTOE,TOT,116832.401
1992,2011-01-01,2011,BRA,Brazil,South America,KTOE,TOT,115401.267
1993,2012-01-01,2012,BRA,Brazil,South America,KTOE,TOT,114719.558
1994,2013-01-01,2013,BRA,Brazil,South America,KTOE,TOT,115748.992
1995,2014-01-01,2014,BRA,Brazil,South America,KTOE,TOT,116986.84
1996,1971-01-01,1971,BRN,Brunei Darussalam,Asia,KTOE,TOT,15.856
